,feh,prob
0,0.0,0.00015782498033234366
1,0.00010001000100010001,0.00017927307365487279
2,0.00020002000200020003,0.00020346570656051762
3,0.00030003000300030005,0.0002307307437921126
4,0.00040004000400040005,0.00026143219041326407
5,0.0005000500050005,0.00029597380617947983
6,0.0006000600060006001,0.000334803039273734
7,0.0007000700070007,0.0003784153031741838
8,0.0008000800080008001,0.00042735862175810325
9,0.0009000900090009002,0.0004822386691213904
10,0.001000100010001,0.0005437242319856855
11,0.0011001100110011,0.0006125531240183502
12,0.0012001200120012002,0.0006895385828348747
13,0.0013001300130013002,0.0007755761819551455
14,0.0014001400140014,0.0008716512914639191
15,0.0015001500150015003,0.0009788471226876824
16,0.0016001600160016002,0.001098353393677774
17,0.0017001700170017002,0.0012314756538556538
18,0.0018001800180018003,0.0013796453077136643
19,0.0019001900190019003,0.001544430378940713
20,0.002000200020002,0.0017275470579215016
21,0.0021002100210021,0.0019308720769755164
22,0.0022002200220022,0.0021564559592225996
23,0.0023002300230023005,0.0024065371883351364
24,0.0024002400240024004,0.0026835573478486653
25,0.0025002500250025004,0.0029901772800242973
26,0.0026002600260026003,0.003329294315489219
27,0.0027002700270027003,0.0037040606261728895
28,0.0028002800280028,0.004117902755030907
29,0.0029002900290029006,0.0045745423771889554
30,0.0030003000300030005,0.005078018348104094
31,0.0031003100310031005,0.0056327100949857545
32,0.0032003200320032004,0.006243362408733888
33,0.0033003300330033004,0.006915111693863456
34,0.0034003400340034003,0.007653513734806768
35,0.0035003500350035003,0.00846457303679242
36,0.0036003600360036006,0.009354773800225336
37,0.0037003700370037006,0.01033111258692324
38,0.0038003800380038005,0.011401132737007446
39,0.0039003900390039005,0.012572960594468954
40,0.004000400040004,0.01385534359912947
41,0.004100410041004101,0.015257690302204608
42,0.0042004200420042,0.01679011236137182
43,0.004300430043004301,0.018463468570781294
44,0.0044004400440044,0.020289410979610956
45,0.004500450045004501,0.022280433151853823
46,0.004600460046004601,0.024449920618028125
47,0.0047004700470047005,0.026812203567888725
48,0.004800480048004801,0.029382611830966264
49,0.0049004900490049,0.03217753218986272
50,0.005000500050005001,0.03521446806860792
51,0.0051005100510051,0.03851210163570404
52,0.005200520052005201,0.04209035835896601
53,0.005300530053005301,0.045970474046307414
54,0.0054005400540054005,0.05017506440317641
55,0.005500550055005501,0.054728197134661205
56,0.0056005600560056,0.0596554666161595
57,0.005700570057005701,0.06498407115425602
58,0.005800580058005801,0.07074289285340075
59,0.005900590059005901,0.07696258010431238
60,0.006000600060006001,0.083675632701223
61,0.006100610061006101,0.0909164895949591
62,0.006200620062006201,0.09872161928490612
63,0.0063006300630063005,0.10712961284546392
64,0.006400640064006401,0.11618127958256062
65,0.006500650065006501,0.12591974531074152
66,0.006600660066006601,0.13639055323647795
67,0.006700670067006701,0.14764176742966395
68,0.006800680068006801,0.15972407886423284
69,0.006900690069006901,0.17269091400131817
70,0.0070007000700070005,0.18659854588727567
71,0.007100710071007101,0.20150620773678848
72,0.007200720072007201,0.2174762089646595
73,0.007300730073007301,0.2345740536293304
74,0.007400740074007401,0.2528685612525444
75,0.007500750075007501,0.27243198996449847
76,0.007600760076007601,0.2933401619402619
77,0.0077007700770077014,0.3156725910756236
78,0.007800780078007801,0.3395126128553941
79,0.0079007900790079,0.36494751637107303
80,0.008000800080008,0.39206867843215437
81,0.008100810081008101,0.4209716997273938
82,0.008200820082008202,0.45175654298585094
83,0.0083008300830083,0.4845276730894146
84,0.0084008400840084,0.5193941990858701
85,0.008500850085008501,0.5564700180676578
86,0.008600860086008601,0.5958739608566306
87,0.008700870087008702,0.6377299394686314
88,0.0088008800880088,0.6821670963039214
89,0.0089008900890089,0.7293199550490722
90,0.009000900090009001,0.7793285732270894
91,0.009100910091009102,0.8323386964031835
92,0.009200920092009202,0.8885019139879443
93,0.0093009300930093,0.9479758166471114
94,0.009400940094009401,1.0109241552878436
95,0.009500950095009501,1.0775170016109985
96,0.009600960096009602,1.1479309102419732
97,0.009700970097009702,1.2223490824209
98,0.0098009800980098,1.3009615312785185
99,0.009900990099009901,1.3839652487057452
100,0.010001000100010001,1.4715643738340132
101,0.010101010101010102,1.5639703631559014
102,0.0102010201020102,1.661402162326134
103,0.010301030103010301,1.7640863796693032
104,0.010401040104010401,1.8722574614516259
105,0.010501050105010502,1.9861578689620696
106,0.010601060106010602,2.1060382574496512
107,0.0107010701070107,2.232157657004832
108,0.010801080108010801,2.364783655412052
109,0.010901090109010901,2.5041925830923764
110,0.011001100110011002,2.6506697001445865
111,0.011101110111011102,2.8045093856372865
112,0.0112011201120112,2.966015329142479
113,0.011301130113011301,3.1355007246804454
114,0.011401140114011402,3.31328846706212
115,0.011501150115011502,3.499711350788568
116,0.011601160116011602,3.695112271507404
117,0.011701170117011701,3.899844430152969
118,0.011801180118011801,4.114271539798695
119,0.011901190119011902,4.338768035290732
120,0.012001200120012002,4.573719285715489
121,0.0121012101210121,4.819521809742456
122,0.012201220122012201,5.076583493840143
123,0.012301230123012302,5.345323813417125
124,0.012401240124012402,5.626174056876176
125,0.012501250125012502,5.919577552524872
126,0.012601260126012601,6.22598989838635
127,0.012701270127012701,6.545879194722657
128,0.012801280128012802,6.879726279340651
129,0.012901290129012902,7.228024965424019
130,0.013001300130013002,7.591282281865255
131,0.013101310131013101,7.9700187158786555
132,0.013201320132013201,8.36476845765887
133,0.013301330133013302,8.77607964696373
134,0.013401340134013402,9.204514621218138
135,0.013501350135013503,9.650650164918225
136,0.013601360136013601,10.115077759992042
137,0.013701370137013702,10.598403836633832
