,feh,prob
0,0.0,0.0007942718088940469
1,0.00010001000100010001,0.0008855762395004442
2,0.00020002000200020003,0.0009867647314932275
3,0.00030003000300030005,0.0010988357814945662
4,0.00040004000400040005,0.0012228808316601366
5,0.0005000500050005,0.0013600920932153792
6,0.0006000600060006001,0.0015117709473145518
7,0.0007000700070007,0.0016793369583626456
8,0.0008000800080008001,0.001864337536533579
9,0.0009000900090009002,0.0020684582876130115
10,0.001000100010001,0.0022935340899396138
11,0.0011001100110011,0.002541560939659088
12,0.0012001200120012002,0.0028147086070810217
13,0.0013001300130013002,0.003115334148418225
14,0.0014001400140014,0.003445996318726121
15,0.0015001500150015003,0.0038094709332253075
16,0.0016001600160016002,0.004208767225828082
17,0.0017001700170017002,0.00464714525486591
18,0.0018001800180018003,0.005128134407564411
19,0.0019001900190019003,0.005655553055995504
20,0.002000200020002,0.006233529418541737
21,0.0021002100210021,0.0068665236820002265
22,0.0022002200220022,0.007559351440563933
23,0.0023002300230023005,0.00831720850899089
24,0.0024002400240024004,0.009145697167901716
25,0.0025002500250025004,0.010050853900115526
26,0.0026002600260026003,0.011039178677564569
27,0.0027002700270027003,0.012117665858560849
28,0.0028002800280028,0.013293836755799563
29,0.0029002900290029006,0.014575773935544096
30,0.0030003000300030005,0.015972157308240847
31,0.0031003100310031005,0.017492302070961783
32,0.0032003200320032004,0.019146198561242923
33,0.0033003300330033004,0.02094455408167445
34,0.0034003400340034003,0.022898836753265393
35,0.0035003500350035003,0.02502132145499016
36,0.0036003600360036006,0.027325137905128503
37,0.0037003700370037006,0.029824320938778168
38,0.0038003800380038005,0.032533863033505965
39,0.0039003900390039005,0.035469769133599005
40,0.004000400040004,0.0386491138200657
41,0.004100410041004101,0.042090100871550774
42,0.0042004200420042,0.045812125257281545
43,0.004300430043004301,0.049835837601214746
44,0.0044004400440044,0.05418321115004774
45,0.004500450045004501,0.05887761127728198
46,0.004600460046004601,0.06394386754741975
47,0.0047004700470047005,0.0694083483623438
48,0.004800480048004801,0.07529903820474393
49,0.0049004900490049,0.08164561748888673
50,0.005000500050005001,0.08847954502355332
51,0.0051005100510051,0.09583414308311586
52,0.005200520052005201,0.10374468508026038
53,0.005300530053005301,0.11224848582335034
54,0.0054005400540054005,0.12138499433314043
55,0.005500550055005501,0.13119588919255049
56,0.0056005600560056,0.14172517638491894
57,0.005700570057005701,0.15301928957772545
58,0.005800580058005801,0.16512719279170546
59,0.005900590059005901,0.1781004853935107
60,0.006000600060006001,0.19199350933382414
61,0.006100610061006101,0.2068634585475254
62,0.006200620062006201,0.22277049042555824
63,0.0063006300630063005,0.2397778392461794
64,0.006400640064006401,0.2579519314575801
65,0.006500650065006501,0.27736250268396023
66,0.006600660066006601,0.2980827163196669
67,0.006700670067006701,0.3201892835618689
68,0.006800680068006801,0.34376258472875004
69,0.006900690069006901,0.36888679168977684
70,0.0070007000700070005,0.3956499912290456
71,0.007100710071007101,0.4241443091550453
72,0.007200720072007201,0.4544660349475513
73,0.007300730073007301,0.4867157467307443
74,0.007400740074007401,0.5209984363575005
75,0.007500750075007501,0.5574236343537426
76,0.007600760076007601,0.5961055344908918
77,0.0077007700770077014,0.6371631177267008
78,0.007800780078007801,0.6807202752456214
79,0.0079007900790079,0.7269059303324836
80,0.008000800080008,0.775854158782451
81,0.008100810081008101,0.8277043075669145
82,0.008200820082008202,0.8826011114399656
83,0.0083008300830083,0.9406948071930168
84,0.0084008400840084,1.002141245219111
85,0.008500850085008501,1.0671019980832996
86,0.008600860086008601,1.1357444657615359
87,0.008700870087008702,1.2082419772014945
88,0.0088008800880088,1.2847738878860273
89,0.0089008900890089,1.3655256730462304
90,0.009000900090009001,1.4506890161675943
91,0.009100910091009102,1.5404618924550364
92,0.009200920092009202,1.635048646908798
93,0.0093009300930093,1.7346600666333363
94,0.009400940094009401,1.8395134470784056
95,0.009500950095009501,1.9498326517956486
96,0.009600960096009602,2.0658481654511403
97,0.009700970097009702,2.1877971396722002
98,0.0098009800980098,2.3159234314377954
99,0.009900990099009901,2.450477633662429
100,0.010001000100010001,2.5917170976848913
101,0.010101010101010102,2.7399059472785927
102,0.0102010201020102,2.8953150839458495
103,0.010301030103010301,3.0582221831838186
104,0.010401040104010401,3.228911681376674
105,0.010501050105010502,3.407674753169079
106,0.010601060106010602,3.5948092789297204
107,0.0107010701070107,3.7906198021612543
108,0.010801080108010801,3.995417476566091
109,0.010901090109010901,4.209520002611184
110,0.011001100110011002,4.433251553392838
111,0.011101110111011102,4.666942689571179
112,0.0112011201120112,4.910930263324104
113,0.011301130113011301,5.1655573111303825
114,0.011401140114011402,5.431172935269615
115,0.011501150115011502,5.708132173978145
116,0.011601160116011602,5.996795860250613
117,0.011701170117011701,6.297530469167376
118,0.011801180118011801,6.610707953740048
119,0.011901190119011902,6.93670556943108
120,0.012001200120012002,7.275905687230367
121,0.0121012101210121,7.628695595422129
122,0.012201220122012201,7.995467290195053
123,0.012301230123012302,8.376617255155633
124,0.012401240124012402,8.772546229905169
125,0.012501250125012502,9.183658967975308
126,0.012601260126012601,9.610363984070673
127,0.012701270127012701,10.05307329129711
128,0.012801280128012802,10.512202128189221
129,0.012901290129012902,10.988168676065445
130,0.013001300130013002,11.481393767150045
131,0.013101310131013101,11.99230058355905
132,0.013201320132013201,12.521314347667637
133,0.013301330133013302,13.068862004312733
134,0.013401340134013402,13.635371895224495
135,0.013501350135013503,14.22127342600598
136,0.013601360136013601,14.826996726523856
137,0.013701370137013702,15.45297230470262
138,0.013801380138013802,16.09963069469959
