,dist,prob
201,830.7153576788394,0.0
202,831.3656828414207,0.0
203,832.0160080040021,0.0
204,832.6663331665833,0.0
205,833.3166583291646,0.0
206,833.9669834917459,0.0
207,834.6173086543272,0.0
208,835.2676338169085,0.0
209,835.9179589794898,0.0
210,836.568284142071,0.0
211,837.2186093046523,0.0
212,837.8689344672337,0.0
213,838.5192596298149,0.0
214,839.1695847923962,0.0
215,839.8199099549774,0.0
216,840.4702351175588,0.0
217,841.1205602801401,0.0
218,841.7708854427214,0.0
219,842.4212106053027,0.0
220,843.0715357678839,0.0
221,843.7218609304653,0.0
222,844.3721860930466,0.0
223,845.0225112556278,0.0
224,845.672836418209,0.0
225,846.3231615807904,0.0
226,846.9734867433717,0.0
227,847.623811905953,0.0
228,848.2741370685343,0.0
229,848.9244622311155,0.0
