,age,prob
0,9.25032503250325,1.3978787732999208e-08
1,9.250725072507251,2.056428441580325e-08
2,9.25112511251125,3.013238465233947e-08
3,9.251525152515251,4.3969399166634733e-08
4,9.251925192519252,6.388370573631684e-08
5,9.252325232523253,9.240249609129059e-08
6,9.252725272527252,1.3303644080387848e-07
7,9.253125312531253,1.9063354700171337e-07
8,9.253525352535254,2.718495750221491e-07
9,9.253925392539255,3.85770148427549e-07
10,9.254325432543254,5.447296294558767e-07
11,9.254725472547255,7.653845919796659e-07
12,9.255125512551256,1.0701161692060755e-06
13,9.255525552555255,1.4888568159296568e-06
14,9.255925592559256,2.0614645745629526e-06
15,9.256325632563257,2.8408036516842647e-06
16,9.256725672567256,3.896736366852706e-06
17,9.257125712571257,5.3212912542112805e-06
18,9.257525752575258,7.235348816010501e-06
19,9.257925792579258,9.797284309443809e-06
20,9.258325832583258,1.3214130750661763e-05
21,9.25872587258726,1.7755980282300075e-05
22,9.259125912591259,2.377453368216336e-05
23,9.25952595259526,3.172694153342874e-05
24,9.25992599259926,4.2206361330033855e-05
25,9.26032603260326,5.598098628933093e-05
26,9.26072607260726,7.40436857250036e-05
27,9.261126112611262,9.767483263573694e-05
28,9.26152615261526,0.0001285213774029809
29,9.261926192619262,0.0001686957488729571
30,9.262326232623263,0.00022089871329416993
31,9.262726272627262,0.000288570881734083
32,9.263126312631263,0.0003760781099051069
33,9.263526352635264,0.0004889365639094712
34,9.263926392639263,0.0006340837194147528
35,9.264326432643264,0.0008202020191302136
36,9.264726472647265,0.0010581023506902262
37,9.265126512651266,0.0013611749657078463
38,9.265526552655265,0.0017459160145284328
39,9.265926592659266,0.0022325386308609378
40,9.266326632663267,0.0028456786159262834
41,9.266726672667268,0.003615206427378197
42,9.267126712671267,0.0045771595813682096
43,9.267526752675268,0.005774812935867517
44,9.267926792679269,0.007259908818821052
45,9.268326832683268,0.009094074704068582
46,9.26872687268727,0.011350463109673714
47,9.26912691269127,0.014115656411783662
48,9.26952695269527,0.017491887925836957
49,9.26992699269927,0.021599639232530093
50,9.270327032703271,0.0265806813623698
51,9.27072707270727,0.03260163286475371
52,9.271127112711271,0.03985810949741034
53,9.271527152715272,0.04857953665297173
54,9.271927192719271,0.05903468501875922
55,9.272327232723272,0.07153797079691779
56,9.272727272727273,0.08645653284106566
57,9.273127312731273,0.10421805953441371
58,9.273527352735274,0.12531928802023476
59,9.273927392739274,0.1503350382002754
60,9.274327432743274,0.17992757528582376
61,9.274727472747275,0.2148560200490209
62,9.275127512751276,0.25598544850620686
63,9.275527552755275,0.3042952464087261
64,9.275927592759276,0.3608862128747196
65,9.276327632763277,0.4269858461145936
66,9.276727672767276,0.503951196737556
67,9.277127712771277,0.5932686443614248
68,9.277527752775278,0.6965499444716066
69,9.277927792779277,0.8155239073755869
70,9.278327832783278,0.952023111720429
71,9.278727872787279,1.1079651231960497
72,9.27912791279128,1.2853277862812682
73,9.279527952795279,1.486118284972792
74,9.27992799279928,1.7123358294193267
75,9.280328032803281,1.965928021660645
76,9.280728072807282,2.2487411876609045
77,9.281128112811281,2.5624652366559473
78,9.281528152815282,2.9085739226076237
79,9.281928192819283,3.288261734435977
80,9.282328232823282,3.70237902443138
81,9.282728272827283,4.151367385607089
82,9.283128312831284,4.635197688255132
83,9.283528352835283,5.153313555836534
84,9.283928392839284,5.704583363868038
85,9.284328432843285,6.287264040186068
86,9.284728472847284,6.898979983389175
87,9.285128512851285,7.536720253481255
88,9.285528552855286,8.196856782809645
89,9.285928592859285,8.875185682049365
90,9.286328632863286,9.566992765798783
91,9.286728672867287,10.267143216328082
92,9.287128712871286,10.970193890668412
93,9.287528752875287,11.670525237313086
94,9.287928792879288,12.36248823497473
95,9.288328832883288,13.040560329875916
96,9.288728872887289,13.699503176218373
97,9.28912891289129,14.334514215255908
98,9.289528952895289,14.941363886976955
99,9.28992899289929,15.516510634629364
100,9.29032903290329,16.057186869654622
101,9.29072907290729,16.561450681041766
102,9.29112911291129,17.0282001976879
103,9.291529152915292,17.457149987472455
104,9.291929192919293,17.848771488930964
105,9.292329232923292,18.204201981386696
106,9.292729272927293,18.525128769532223
107,9.293129312931294,18.8136568658397
108,9.293529352935295,19.0721693439701
109,9.293929392939294,19.30318961405436
110,9.294329432943295,19.509254140272073
111,9.294729472947296,19.692802667292227
112,9.295129512951295,19.85609101482629
113,9.295529552955296,20.001129162591038
114,9.295929592959297,20.12964493749899
115,9.296329632963296,20.243071384325788
116,9.296729672967297,20.3425540719055
117,9.297129712971298,20.4289733187524
118,9.297529752975297,20.50297570394705
119,9.297929792979298,20.565009265105708
120,9.298329832983299,20.615357405243643
121,9.298729872987298,20.654167605937054
122,9.2991299129913,20.681472405533903
123,9.2995299529953,20.697201568660795
124,9.2999299929993,20.701185775084188
125,9.3003300330033,20.693153352393217
126,9.300730073007301,20.672722468086793
127,9.3011301130113,20.63939173113895
128,9.301530153015301,20.592532323834046
129,9.301930193019302,20.53138462013414
130,9.302330233023302,20.455061802862446
131,9.302730273027302,20.362562336715193
132,9.303130313031303,20.252792363346167
133,9.303530353035303,20.124598226059224
134,9.303930393039304,19.976808471196307
135,9.304330433043305,19.808283864506055
136,9.304730473047305,19.617973251922496
